id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;fungi_ace_index;amf_spore_density;fungi_chao1_index;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;fungi_fisher_alpha;fungi_shannon_index;fungi_simpson_index;fungi_evenness_index;fungi_richness_index;fungi_number_amf_taxon;fungi_index_shan_logbase;mucor_relative_abundance;phoma_relative_abundance;apodus_relative_abundance;amf_phylogenetic_diversity;fungi_evenness_index_method;fungi_inverse_simpson_index;fusarium_relative_abundance;geomyces_relative_abundance;preussia_relative_abundance;rhizopus_relative_abundance;ascobolus_relative_abundance;exophiala_relative_abundance;fungi_phylogenetic_diversity;fusicolla_relative_abundance;paraphoma_relative_abundance;periconia_relative_abundance;podospora_relative_abundance;saitozyma_relative_abundance;acremonium_relative_abundance;alternaria_relative_abundance;chaetomium_relative_abundance;gibberella_relative_abundance;minimedusa_relative_abundance;coprinellus_relative_abundance;coprinopsis_relative_abundance;metarhizium_relative_abundance;mortierella_relative_abundance;sanchytrium_relative_abundance;scutellinia_relative_abundance;stromatinia_relative_abundance;syncephalis_relative_abundance;trichoderma_relative_abundance;cladorrhinum_relative_abundance;cladosporium_relative_abundance;clonostachys_relative_abundance;lophotrichus_relative_abundance;microdochium_relative_abundance;pseudaleuria_relative_abundance;pyrenochaeta_relative_abundance;stachybotrys_relative_abundance;tetracladium_relative_abundance;gibellulopsis_relative_abundance;pseudeurotium_relative_abundance;rhizophlyctis_relative_abundance;schizothecium_relative_abundance;solicoccozyma_relative_abundance;spizellomyces_relative_abundance;trichocladium_relative_abundance;dactylonectria_relative_abundance;leptodontidium_relative_abundance;ophiosphaerella_relative_abundance;ramophialophora_relative_abundance;trichosporiella_relative_abundance;plectosphaerella_relative_abundance;pseudogymnoascus_relative_abundance;pyrenochaetopsis_relative_abundance;pseudoarthrographis_relative_abundance
2018-01-01_Y_FR_LUCAS_F_418_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;418;NA;NA;FR;lucas;;;;;980.084745762712;F;NA;NA;213.014599404846;5.00387321760147;0.024186318999517;0.833438930758069;405;;e;0;;0.001648804616653;;Pielou;41.3456880321466;0.016488046166529;0;0.014839241549876;0.004122011541632;0.003297609233306;0.002473206924979;;0.002473206924979;0;0.003297609233306;0;0;0;0.021434460016488;0;;0.004122011541632;0.000824402308326;0;0;0.037922506183017;;0.000824402308326;0;0.004946413849959;0;0.009068425391591;0.018136850783182;0.009068425391591;;0.005770816158285;0;0;0.005770816158285;0;0.000824402308326;0.000824402308326;0.024732069249794;0;0.010717230008244;0;0;0;0;0.001648804616653;0;;0.015663643858203;0;0;0
2018-01-01_Y_FR_LUCAS_F_427_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;427;NA;NA;FR;lucas;;;;;1018.76623376623;F;NA;NA;257.267029759805;5.28125271497733;0.015691335743166;0.859253140138531;467;;e;0.00604686318972;;0.009070294784581;;Pielou;63.7294374658657;0.002267573696145;0.000755857898715;0.005291005291005;0;0.020408163265306;0.019652305366591;;0.00453514739229;0;0.000755857898715;0.000755857898715;0.002267573696145;0;0.000755857898715;0;;0.005291005291005;0.00604686318972;0.000755857898715;0.00151171579743;0.119425547996977;;0.00151171579743;0;0.003779289493575;0;0.00755857898715;0.00151171579743;0;;0;0.000755857898715;0.000755857898715;0;0;0.022675736961451;0.009826152683296;0.010582010582011;0.00302343159486;0.009826152683296;0;0;0;0;0;0;;0.003779289493575;0.000755857898715;0.00151171579743;0
2018-01-01_Y_FR_LUCAS_F_447_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;447;NA;NA;FR;lucas;;;;;1150.74324324324;F;NA;NA;309.065945705409;5.68326656613324;0.007055478902326;0.909889436655358;516;;e;0;;0.003753753753754;;Pielou;141.733823294456;0.006006006006006;0;0.016516516516517;0.006006006006006;0.006756756756757;0.007507507507508;;0.006006006006006;0.001501501501502;0;0;0;0.003003003003003;0.025525525525526;0;;0.0503003003003;0.001501501501502;0.000750750750751;0;0.063063063063063;;0.003753753753754;0;0.001501501501502;0.000750750750751;0.02027027027027;0.007507507507508;0.010510510510511;;0.006006006006006;0;0.002252252252252;0;0.000750750750751;0.010510510510511;0;0.033783783783784;0.009009009009009;0.007507507507508;0.000750750750751;0;0;0;0.003003003003003;0;;0.002252252252252;0.00975975975976;0.000750750750751;0
2018-01-01_Y_FR_LUCAS_F_462_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;462;NA;NA;FR;lucas;;;;;1283.18260869565;F;NA;NA;258.505634624686;5.46805878576478;0.009282374768089;0.831987783581105;715;;e;0.000519480519481;;0.001038961038961;;Pielou;107.731052126639;0.049090909090909;0;0.006753246753247;0.004155844155844;0;0.038441558441558;;0.003896103896104;0.000519480519481;0.00025974025974;0.001038961038961;0.011688311688312;0.00025974025974;0;0;;0.027012987012987;0.001038961038961;0.000779220779221;0;0.063116883116883;;0.000519480519481;0;0.030909090909091;0.011428571428571;0.007012987012987;0.006493506493506;0.004675324675325;;0.001298701298701;0;0;0.003116883116883;0;0.072207792207792;0.004675324675325;0.035844155844156;0.026753246753247;0.008831168831169;0;0;0;0;0.001558441558442;0.002077922077922;;0.000519480519481;0.005454545454545;0;0
2018-01-01_Y_FR_LUCAS_F_466_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;466;NA;NA;FR;lucas;;;;;1192.27659574468;F;NA;NA;326.822756548227;5.69600048517056;0.006665576551258;0.899881775229739;561;;e;0.00402144772118;;0.000670241286863;;Pielou;150.024531608033;0.018096514745308;0;0.00402144772118;0;0.000670241286863;0.020777479892761;;0;0;0;0;0.003351206434316;0.001340482573727;0.003351206434316;0;;0.006702412868633;0.003351206434316;0.00201072386059;0;0.10857908847185;;0;0;0.000670241286863;0.000670241286863;0.015415549597855;0.018096514745308;0.000670241286863;;0.008713136729223;0;0;0;0;0.012734584450402;0;0.026139410187668;0.002680965147453;0.002680965147453;0;0;0;0;0.006702412868633;0.001340482573727;;0;0.000670241286863;0.00201072386059;0
2018-01-01_Y_FR_LUCAS_F_487_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;487;NA;NA;FR;lucas;;;;;1373.3417721519;F;NA;NA;375.210899532117;5.80518526358295;0.008177435250872;0.869255447522611;795;;e;0.002184200946487;;0;;Pielou;122.28773072747;0.008008736803786;0;0.003640334910812;0;0.000728066982162;0.014561339643247;;0;0;0;0;0.012013105205679;0.001820167455406;0.025118310884601;0;;0.009828904259192;0.04331998543866;0;0;0.13578449217328;;0.002184200946487;0;0.000728066982162;0.006552602839461;0;0.004004368401893;0;;0.000728066982162;0.001820167455406;0;0;0;0.002184200946487;0.007280669821624;0;0.007280669821624;0.002912267928649;0;0;0;0;0.006916636330542;0;;0.001092100473244;0.000728066982162;0;0
2018-01-01_Y_FR_LUCAS_F_494_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;494;NA;NA;FR;lucas;;;;;1188.1095890411;F;NA;NA;259.683974575065;5.30125244109306;0.015285891627497;0.85248325009775;502;;e;0.003257328990228;;0.001302931596091;;Pielou;65.4198017602799;0.018892508143323;0;0.001954397394137;0;0.008469055374593;0.028013029315961;;0.008469055374593;0.001954397394137;0;0;0.002605863192182;0.000651465798046;0.000651465798046;0;;0.01042345276873;0.000651465798046;0.000651465798046;0;0.061889250814332;;0.001954397394137;0;0.000651465798046;0.004560260586319;0.012377850162866;0;0.000651465798046;;0.003257328990228;0;0;0;0;0.015635179153095;0.000651465798046;0.006514657980456;0;0.041693811074919;0.001954397394137;0;0;0;0;0;;0;0.000651465798046;0.000651465798046;0
2018-01-01_Y_FR_LUCAS_F_495_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;495;NA;NA;FR;lucas;;;;;860.350515463918;F;NA;NA;226.156717041668;5.42516290499427;0.009052226733006;0.873815613881837;497;;e;0.002209944751381;;0.000552486187845;;Pielou;110.470056649582;0.016574585635359;0.001104972375691;0.011602209944751;0.003867403314917;0.000552486187845;0.00828729281768;;0.004419889502762;0.002209944751381;0;0;0;0.001104972375691;0;0;;0.060773480662983;0;0;0;0.075690607734807;;0.001657458563536;0;0.001104972375691;0.001104972375691;0.000552486187845;0.003314917127072;0.002762430939227;;0.004419889502762;0;0;0.000552486187845;0.001104972375691;0.019337016574586;0;0.0353591160221;0.000552486187845;0.001657458563536;0;0;0;0;0.000552486187845;0;;0.011602209944751;0.005524861878453;0;0.001657458563536
2018-01-01_Y_FR_LUCAS_F_502_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;502;NA;NA;FR;lucas;;;;;709.614457831325;F;NA;NA;198.199105543855;5.13326522745898;0.014822181233864;0.854639261305001;406;;e;0.000746825989544;;0;;Pielou;67.4664534336783;0.0067214339059;0;0.002987303958178;0;0.001493651979089;0.018670649738611;;0.004480955937267;0;0.000746825989544;0;0;0;0.035847647498133;0.000746825989544;;0.029126213592233;0;0.000746825989544;0;0.053771471247199;;0;0;0.001493651979089;0.008961911874533;0.010455563853622;0.083644510828977;0.000746825989544;;0;0;0;0;0;0.019417475728155;0;0;0.001493651979089;0.004480955937267;0.004480955937267;0;0;0;0;0.001493651979089;;0.017923823749067;0.000746825989544;0.001493651979089;0
2018-01-01_Y_FR_LUCAS_F_508_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;508;NA;NA;FR;lucas;;;;;723.98275862069;F;NA;NA;106.803058380166;3.52381307448831;0.095907072899399;0.603929284647592;342;;e;0.000793965859468;;0;;Pielou;10.426759672344;0.007145692735212;0;0.00793965859468;0;0;0;;0;0.000396982929734;0.000396982929734;0;0;0;0.003175863437872;0;;0.001587931718936;0;0.030964668519254;0;0.002778880508138;;0.003572846367606;0;0;0;0;0.015085351329893;0;;0;0;0.000396982929734;0;0;0.000396982929734;0.001190948789202;0.002778880508138;0;0.00198491464867;0;0;0;0;0.000793965859468;0.000396982929734;;0.00396982929734;0.000396982929734;0.000396982929734;0
2018-01-01_Y_FR_LUCAS_F_543_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;543;NA;NA;FR;lucas;;;;;922.611111111111;F;NA;NA;197.342969812253;4.98365110765047;0.019729344729345;0.800898356717949;504;;e;0.000854700854701;;0;;Pielou;50.6859205776173;0.041452991452991;0;0.006837606837607;0.00042735042735;0.016239316239316;0.001282051282051;;0.000854700854701;0.007692307692308;0;0;0;0.000854700854701;0.003846153846154;0.008974358974359;;0.016666666666667;0;0;0;0.031196581196581;;0;0;0.001709401709402;0.00042735042735;0.00042735042735;0.007692307692308;0.00042735042735;;0;0;0.00042735042735;0.000854700854701;0.00042735042735;0.000854700854701;0.00042735042735;0.001282051282051;0;0.026495726495727;0;0;0;0;0;0;;0.034615384615385;0.00042735042735;0;0.002991452991453
2018-01-01_Y_FR_LUCAS_F_550_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;550;NA;NA;FR;lucas;;;;;969.428571428571;F;NA;NA;102.145135800121;2.43597605532414;0.266774337433917;0.409723081962918;382;;e;0;;0;;Pielou;3.7484864909381;0.005956635692161;0;0.002144388849178;0;0.001191327138432;0.000476530855373;;0.000238265427686;0.003812246842983;0.000238265427686;0.000476530855373;0.000476530855373;0;0.010245413390517;0;;0;0.000238265427686;0;0.000476530855373;0.00405051227067;;0;0;0;0;0;0.00738622825828;0.00333571598761;;0.000238265427686;0;0.000238265427686;0;0;0.001667857993805;0;0.000238265427686;0.000714796283059;0.000238265427686;0.000714796283059;0;0;0;0;0;;0.005003573981415;0.001667857993805;0.000238265427686;0.002382654276864
2018-01-01_Y_FR_LUCAS_F_551_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;551;NA;NA;FR;lucas;;;;;970.7;F;NA;NA;115.463395535639;3.77988894770403;0.060956812559572;0.639782648155498;368;;e;0;;0.000372995151063;;Pielou;16.4050572529973;0.013800820589332;0;0.001864975755315;0.001118985453189;0;0.001864975755315;;0.000745990302126;0;0.000372995151063;0;0.001118985453189;0.003356956359567;0.014546810891458;0.011935844834017;;0.001491980604252;0;0;0.000372995151063;0.006340917568072;;0;0;0;0;0;0.010070869078702;0.000745990302126;;0.071615069004103;0;0;0;0;0.000372995151063;0;0.000745990302126;0.005594927265946;0.000745990302126;0;0;0;0;0.000745990302126;0;;0;0.000745990302126;0;0
2018-01-01_Y_FR_LUCAS_F_553_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;553;NA;NA;FR;lucas;;;;;1203.25;F;NA;NA;180.791278959065;4.28851367202099;0.05962912223713;0.686377119708608;517;;e;0.001344537815126;;0.001008403361345;;Pielou;16.7703290352531;0.012436974789916;0.000336134453782;0.000336134453782;0;0.003361344537815;0.027563025210084;;0.000672268907563;0;0.001008403361345;0.004705882352941;0;0.000336134453782;0.001344537815126;0.001680672268908;;0.003025210084034;0;0;0;0.036974789915966;;0;0.000336134453782;0;0.001008403361345;0.009075630252101;0.001344537815126;0;;0.001680672268908;0;0;0;0;0.019831932773109;0.000336134453782;0;0.012100840336135;0.002352941176471;0;0;0;0;0.000336134453782;0;;0.002689075630252;0;0.001008403361345;0
2018-01-01_Y_FR_LUCAS_F_56_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;56;NA;NA;FR;lucas;;;;;1407;F;NA;NA;196.022739538019;4.56246153047305;0.04233585158955;0.723689203205249;547;;e;0.015348682015349;;0.000333667000334;;Pielou;23.6206421379;0.00633967300634;0;0.003003003003003;0.001334668001335;0;0.010677344010677;;0.000667334000667;0;0;0;0.008675342008675;0;0;0;;0.002002002002002;0.002002002002002;0;0;0.016016016016016;;0.000667334000667;0;0.001334668001335;0.003003003003003;0;0.004337671004338;0;;0;0;0;0.000333667000334;0;0.017017017017017;0.000333667000334;0.00367033700367;0.004337671004338;0.005338672005339;0;0;0;0;0;0.000333667000334;;0.002335669002336;0;0.000667334000667;0
2018-01-01_Y_FR_LUCAS_F_573_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;573;NA;NA;FR;lucas;;;;;573.972972972973;F;NA;NA;161.092691163537;4.95686470165402;0.01312953164805;0.902386538505484;243;;e;0;;0;;Pielou;76.1641791044776;0.014109347442681;0;0.00352733686067;0;0.019400352733686;0.116402116402116;;0.005291005291005;0;0;0;0.005291005291005;0.022927689594356;0.010582010582011;0.00705467372134;;0;0;0;0;0.105820105820106;;0;0;0.001763668430335;0.00352733686067;0.028218694885362;0;0;;0.014109347442681;0;0;0;0;0.001763668430335;0.00352733686067;0.005291005291005;0.00352733686067;0.001763668430335;0;0;0;0;0;0;;0;0;0.001763668430335;0
2018-01-01_Y_FR_LUCAS_F_599_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;599;NA;NA;FR;lucas;;;;;601.25;F;NA;NA;84.2679335284872;3.65219792927282;0.071387011753076;0.655437360163109;263;;e;0.001095290251917;;0;;Pielou;14.0081504386112;0.00328587075575;0;0;0.003833515881709;0.000547645125958;0.002190580503834;;0.000547645125958;0;0.001095290251917;0;0;0.001095290251917;0.076122672508215;0.006024096385542;;0.001642935377875;0;0.000547645125958;0;0.015334063526835;;0;0;0;0.002190580503834;0.001095290251917;0.018619934282585;0.000547645125958;;0.009857612267251;0;0;0.000547645125958;0;0.004381161007667;0;0.015334063526835;0.002738225629792;0;0;0;0;0;0.001642935377875;0;;0.001095290251917;0;0;0
2018-01-01_Y_FR_LUCAS_F_604_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;604;NA;NA;FR;lucas;;;;;905.614285714286;F;NA;NA;236.968747091278;5.26430384557859;0.016450525480865;0.867490878651741;432;;e;0.001626016260163;;0;;Pielou;60.7883317261331;0.008130081300813;0;0.015447154471545;0;0;0.017886178861789;;0.002439024390244;0;0.000813008130081;0.000813008130081;0.00650406504065;0.000813008130081;0.004065040650407;0;;0.000813008130081;0.00650406504065;0;0.001626016260163;0.063414634146342;;0.001626016260163;0;0;0.004065040650407;0;0.017073170731707;0.007317073170732;;0.004878048780488;0;0;0;0;0.017073170731707;0.003252032520325;0;0.002439024390244;0.007317073170732;0;0;0;0;0;0.000813008130081;;0;0.002439024390244;0.000813008130081;0
2018-01-01_Y_FR_LUCAS_F_608_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;608;NA;NA;FR;lucas;;;;;777.982142857143;F;NA;NA;184.457838635877;4.98566286846599;0.025319225945473;0.842713419133739;371;;e;0;;0;;Pielou;39.4956781914894;0.019262981574539;0;0.004187604690117;0;0;0.005025125628141;;0.005025125628141;0;0.001675041876047;0;0;0.000837520938023;0.007537688442211;0.000837520938023;;0.006700167504188;0.000837520938023;0;0;0.077889447236181;;0;0;0.005025125628141;0;0;0.020100502512563;0.00251256281407;;0.005025125628141;0;0;0;0;0.064489112227806;0.000837520938023;0.005025125628141;0.001675041876047;0.007537688442211;0;0;0;0;0.005862646566164;0;;0.003350083752094;0.000837520938023;0.001675041876047;0.005025125628141
2018-01-01_Y_FR_LUCAS_F_615_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;615;NA;NA;FR;lucas;;;;;1917.80487804878;F;NA;NA;228.625526298077;4.06774217654932;0.090322803626461;0.615704186222413;740;;e;0.000178890876565;;0.001967799642218;;Pielou;11.071401239222;0.01216457960644;0;0.00304114490161;0;0.003220035778175;0.010017889087657;;0.000715563506261;0.000536672629696;0;0.005187835420394;0.005187835420394;0.000178890876565;0.000536672629696;0;;0.006618962432916;0.000715563506261;0;0;0.024150268336315;;0.000357781753131;0;0;0.001431127012522;0.002325581395349;0.001073345259392;0.001073345259392;;0.000178890876565;0;0.000178890876565;0;0;0.004472271914132;0.005724508050089;0;0.006440071556351;0.020572450805009;0.001252236135957;0;0;0;0.000536672629696;0;;0.000357781753131;0.000715563506261;0.000536672629696;0
2018-01-01_Y_FR_LUCAS_F_617_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;617;NA;NA;FR;lucas;;;;;1283.46846846847;F;NA;NA;327.556696477339;5.85739258893847;0.005330888343144;0.897077172414533;685;;e;0.000860585197935;;0;;Pielou;187.585996110031;0.021084337349398;0;0.006884681583477;0.006454388984509;0.001721170395869;0.003872633390706;;0.007745266781411;0;0.002151462994836;0;0;0;0.030550774526678;0;;0.018932874354561;0.010327022375215;0;0;0.031411359724613;;0.001290877796902;0.002581755593804;0;0.001721170395869;0.010757314974182;0.016781411359725;0.003442340791738;;0.017211703958692;0;0;0;0.001290877796902;0.001721170395869;0;0.006454388984509;0.006884681583477;0.006454388984509;0;0;0;0;0.007314974182444;0.000430292598967;;0.000430292598967;0.001290877796902;0;0
2018-01-01_Y_FR_LUCAS_F_626_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;626;NA;NA;FR;lucas;;;;;1544.21212121212;F;NA;NA;313.885342283075;5.55374907783772;0.009873267437182;0.84981546166792;689;;e;0.005189620758483;;0;;Pielou;101.283592930353;0.018363273453094;0;0.007584830339321;0.001996007984032;0.007584830339321;0.013572854291417;;0.005189620758483;0.000399201596806;0;0;0;0;0.002794411177645;0;;0.003992015968064;0.000399201596806;0.001197604790419;0;0.14251497005988;;0.002395209580838;0;0.001197604790419;0.000399201596806;0.029940119760479;0.019161676646707;0;;0;0;0.001197604790419;0;0;0.027145708582834;0.000399201596806;0;0;0.009181636726547;0;0;0;0;0;0;;0.004790419161677;0.001996007984032;0;0
2018-01-01_Y_FR_LUCAS_F_640_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;640;NA;NA;FR;lucas;;;;;1185.06451612903;F;NA;NA;297.373083864726;5.2485604053674;0.023220406575079;0.832516936825796;547;;e;0.000635324015248;;0.000635324015248;;Pielou;43.0655680712001;0.008894536213469;0.001270648030496;0.003176620076239;0;0.000635324015248;0.003811944091487;;0.000635324015248;0.001270648030496;0.000635324015248;0.003176620076239;0.004447268106734;0.000635324015248;0;0;;0;0;0.000635324015248;0.000635324015248;0.054002541296061;;0;0.001905972045743;0;0.003811944091487;0;0.002541296060991;0.002541296060991;;0;0;0;0;0;0.001905972045743;0;0;0.000635324015248;0.012706480304956;0.000635324015248;0;0.000635324015248;0;0.000635324015248;0;;0.003176620076239;0.000635324015248;0;0
2018-01-01_Y_FR_LUCAS_F_642_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;642;NA;NA;FR;lucas;;;;;1089.01298701299;F;NA;NA;183.01370152665;4.65399701958829;0.034767360383076;0.743727108260002;522;;e;0.001673360107095;;0.009036144578313;;Pielou;28.7626092111028;0.007697456492637;0;0;0;0;0.017402945113789;;0.001004016064257;0;0.002008032128514;0.000669344042838;0.001338688085676;0.001338688085676;0.131526104417671;0.001338688085676;;0.007362784471218;0;0;0;0.050870147255689;;0;0;0.010374832663989;0.005354752342704;0.003012048192771;0.024765729585007;0;;0.000334672021419;0;0;0.001004016064257;0;0.012717536813922;0;0.002677376171352;0.045180722891566;0.00669344042838;0;0;0;0;0;0.00334672021419;;0.000334672021419;0.000669344042838;0;0
2018-01-01_Y_FR_LUCAS_F_643_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;643;NA;NA;FR;lucas;;;;;1139.12658227848;F;NA;NA;276.759129757916;5.51274748549669;0.009564699604332;0.880152794757085;525;;e;0;;0.001913265306122;;Pielou;104.551114135057;0.010204081632653;0;0.003826530612245;0;0.014668367346939;0.008290816326531;;0.005739795918367;0.001275510204082;0;0;0;0.002551020408163;0.032525510204082;0.008290816326531;;0;0.000637755102041;0.000637755102041;0;0.028061224489796;;0.000637755102041;0;0.005102040816327;0.002551020408163;0.004464285714286;0.051020408163265;0.000637755102041;;0;0;0;0;0;0.008290816326531;0.000637755102041;0.018494897959184;0.006377551020408;0.012117346938776;0.001913265306122;0;0;0;0;0;;0;0;0.00765306122449;0
2018-01-01_Y_FR_LUCAS_F_663_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;663;NA;NA;FR;lucas;;;;;1411.77906976744;F;NA;NA;259.224036245025;5.3456669275919;0.011430067987571;0.831817712422475;618;;e;0.00039169604387;;0.025851938895417;;Pielou;87.4885434703822;0.008225616921269;0;0.00078339208774;0;0.00039169604387;0.057187622405014;;0.00235017626322;0;0.006267136701919;0;0.00156678417548;0.0039169604387;0.022718370544458;0.038386212299256;;0.031335683509597;0;0;0;0.038777908343126;;0;0;0.00039169604387;0.00430865648257;0.00195848021935;0.006658832745789;0.00235017626322;;0.00274187230709;0;0;0;0;0.008617312965139;0.00039169604387;0.00039169604387;0.023501762632197;0.023110066588328;0;0;0;0;0.00039169604387;0.00039169604387;;0.00039169604387;0.00078339208774;0.007833920877399;0
2018-01-01_Y_FR_LUCAS_F_673_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;673;NA;NA;FR;lucas;;;;;1037.18181818182;F;NA;NA;122.244739566279;3.24992988082056;0.131431269163821;0.530438921275978;458;;e;0.001779359430605;;0;;Pielou;7.60853947741739;0.001779359430605;0;0.001977066034006;0.000197706603401;0.024317912218268;0.008303677342823;;0.001383946223804;0;0;0;0.004942665085014;0;0;0.000197706603401;;0.003163305654409;0;0;0;0.048635824436536;;0.000988533017003;0;0.000988533017003;0.000593119810202;0.025899565045473;0.000593119810202;0;;0;0.000197706603401;0.000395413206801;0;0;0.002767892447608;0.000197706603401;0;0.000593119810202;0.012455516014235;0;0;0;0;0.000593119810202;0.001581652827204;;0;0.000395413206801;0;0
2018-01-01_Y_FR_LUCAS_F_675_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;675;NA;NA;FR;lucas;;;;;960.181818181818;F;NA;NA;243.17593266528;5.44346811800498;0.008942378565927;0.882303333877721;478;;e;0;;0.000669792364367;;Pielou;111.827070686801;0.013395847287341;0;0.008707300736772;0;0.004018754186202;0.033489618218352;;0.003348961821835;0;0.002009377093101;0;0.002679169457468;0.002009377093101;0.012726054922974;0;;0.025452109845948;0;0;0;0.176155391828533;;0.002009377093101;0;0.003348961821835;0.007367716008038;0;0.003348961821835;0.001339584728734;;0;0;0.000669792364367;0;0;0.034829202947086;0;0;0;0.005358338914936;0;0;0;0;0.001339584728734;0;;0.004688546550569;0.002679169457468;0.004018754186202;0
2018-01-01_Y_FR_LUCAS_F_683_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;683;NA;NA;FR;lucas;;;;;1261.63888888889;F;NA;NA;166.534705933166;4.0867927944221;0.069086808453677;0.644747517194001;566;;e;0;;0;;Pielou;14.4745432938982;0.026987751712684;0;0.001245588540585;0;0.014116670126635;0.010172306414781;;0.000622794270293;0.00083039236039;0.000415196180195;0;0.000207598090098;0;0.001868382810878;0;;0.001453186630683;0;0;0.000207598090098;0.018268631928586;;0.000415196180195;0;0.000415196180195;0.000207598090098;0;0.028025742163172;0.000622794270293;;0.000415196180195;0;0.000415196180195;0;0;0;0;0.009341914054391;0;0.002906373261366;0;0;0.000207598090098;0;0.001660784720781;0;;0.006435540793025;0.00083039236039;0;0
2018-01-01_Y_FR_LUCAS_F_699_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;699;NA;NA;FR;lucas;;;;;1163.675;F;NA;NA;268.000458522927;5.21456058687341;0.01980883571243;0.806440438508469;643;;e;0.003353204172876;;0.000372578241431;;Pielou;50.4825227750526;0.009314456035768;0;0.001490312965723;0.004098360655738;0.01080476900149;0.024962742175857;;0.000372578241431;0;0.001117734724292;0.000372578241431;0.004470938897168;0;0.004470938897168;0.003725782414307;;0.007078986587183;0.001117734724292;0.000745156482861;0;0.057749627421759;;0;0;0.004470938897168;0.002235469448584;0.017138599105812;0.002608047690015;0;;0.000745156482861;0;0.000372578241431;0;0;0.004098360655738;0.001862891207154;0.064083457526081;0.011177347242921;0.007824143070045;0;0;0;0;0.000372578241431;0.000372578241431;;0.000745156482861;0.000745156482861;0;0
