id_sampling_point;date_sample_collection;precision_date;country_code;programme_name;additional_name;level_1_of_scale_observation;id_level_1_scale_observation;level_2_of_scale_observation_block_or_no;iid_level_2_scale_observation;level_3_of_scale_observation;id_level_3;id_sample;data_type;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon
2007-09-22-D_DE_Edaphobase_F-Thüringen BDF 259 Grünland_B-NA_P-NA;date:2007-09-22T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Thüringen BDF 259 Grünland;B;NA;P;NA;2007-09-22-D_DE_Edaphobase_F-Thüringen BDF 259 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Vega-Gley (Code: AB-GG);na;5.7;24;;loam;;30.0;;58.0;;;;11.6;6.3;;20.0;;;;;;;;;
2007-09-26-D_DE_Edaphobase_F-Thüringen BDF 260 Grünland_B-NA_P-NA;date:2007-09-26T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Thüringen BDF 260 Grünland;B;NA;P;NA;2007-09-26-D_DE_Edaphobase_F-Thüringen BDF 260 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Vega-Gley (Code: AB-GG);na;7.3;30.4;;loam;;57.0;;36.0;;;;13.1;6.9;;15.0;;;;;;;;;
2007-10-04-D_DE_Edaphobase_F-Thüringen BDF 8 Grünland_B-NA_P-NA;date:2007-10-04T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Thüringen BDF 8 Grünland;B;NA;P;NA;2007-10-04-D_DE_Edaphobase_F-Thüringen BDF 8 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Normpseudogley (Code: SSn);na;4.3;;;clay;;;;;;;;11.4;5.2;;15.0;;;;;;;;;
2007-12-07-D_DE_Edaphobase_F-Hindorf BDF 22 SH Grünland_B-NA_P-NA;date:2007-12-07T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Hindorf BDF 22 SH Grünland;B;NA;P;NA;2007-12-07-D_DE_Edaphobase_F-Hindorf BDF 22 SH Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;podzol;;;;German KA5;Pseudogley-Podsol (Code: SS-PP);na;4.7;;;sand;;;;;;;;12.8;3.6;;;;;;;;;;;
2008-02-01-D_RS_Edaphobase_F-Turske livade 1_B-NA_P-NA;date:2008-02-01T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Turske livade 1;B;NA;P;NA;2008-02-01-D_RS_Edaphobase_F-Turske livade 1_B-NA_P-NA_Metadata Soil;Metadata Soil;;;gleysol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-02-01-D_RS_Edaphobase_F-Turske livade_B-NA_P-NA;date:2008-02-01T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Turske livade;B;NA;P;NA;2008-02-01-D_RS_Edaphobase_F-Turske livade_B-NA_P-NA_Metadata Soil;Metadata Soil;;;gleysol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-04-16-D_DE_Edaphobase_F-Legau Grünland_B-NA_P-NA;date:2008-04-16T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Legau Grünland;B;NA;P;NA;2008-04-16-D_DE_Edaphobase_F-Legau Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;;;;;;;loam;;;;;;;;;;;;;;;;;;;;
2008-07-27-D_RS_Edaphobase_F-Turske livade 3_B-NA_P-NA;date:2008-07-27T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Turske livade 3;B;NA;P;NA;2008-07-27-D_RS_Edaphobase_F-Turske livade 3_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-08-26-D_RS_Edaphobase_F-Turske livade 2_B-NA_P-NA;date:2008-08-26T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Turske livade 2;B;NA;P;NA;2008-08-26-D_RS_Edaphobase_F-Turske livade 2_B-NA_P-NA_Metadata Soil;Metadata Soil;;;gleysol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-08-28-D_RS_Edaphobase_F-Beden_B-NA_P-NA;date:2008-08-28T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Beden;B;NA;P;NA;2008-08-28-D_RS_Edaphobase_F-Beden_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-09-09-D_DE_Edaphobase_F-Rodersdorf BDF 31 Acker_B-NA_P-NA;date:2008-09-09T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Rodersdorf BDF 31 Acker;B;NA;P;NA;2008-09-09-D_DE_Edaphobase_F-Rodersdorf BDF 31 Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Pararendzina (Code: RZ);;;;;na;;;;;;;;;;;;;;;;;;;;
2009-01-01-NA_DE_Edaphobase_F-Kenner Flur grassland_B-NA_P-NA;date:2009-01-01T00:00:00:yyyy-MM-dd;NA;DE;edaphobase;;F;Kenner Flur grassland;B;NA;P;NA;2009-01-01-NA_DE_Edaphobase_F-Kenner Flur grassland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;German KA5;Semiterrestrische Böden (Grundwasserböden);cacl2;6.9;;;loam;;35.0;;45.0;;;;;5.93;;20.0;;;;;;;;;
2009-03-10-D_RS_Edaphobase_F-Modran_B-NA_P-NA;date:2009-03-10T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Modran;B;NA;P;NA;2009-03-10-D_RS_Edaphobase_F-Modran_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2009-03-14-D_RS_Edaphobase_F-Trebljevine_B-NA_P-NA;date:2009-03-14T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Trebljevine;B;NA;P;NA;2009-03-14-D_RS_Edaphobase_F-Trebljevine_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2009-03-29-D_RS_Edaphobase_F-Modran_B-NA_P-NA;date:2009-03-29T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Modran;B;NA;P;NA;2009-03-29-D_RS_Edaphobase_F-Modran_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2004-10-13-D_DE_Edaphobase_F-Cattau BDF 33 Acker_B-NA_P-NA;date:2004-10-13T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Cattau BDF 33 Acker;B;NA;P;NA;2004-10-13-D_DE_Edaphobase_F-Cattau BDF 33 Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Normtschernosem (Code: TTn);;;;;na;;;;;;;;;;;;;;;;;;;;
2004-10-13-D_DE_Edaphobase_F-Lenzersilge _B-NA_P-NA;date:2004-10-13T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Lenzersilge;B;NA;P;NA;2004-10-13-D_DE_Edaphobase_F-Lenzersilge _B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Gleye (Code: G);na;5.3;;;loam;;24.1;;48.0;;;;12.76;4.3384;;20.0;;;;;;;;;
2004-10-14-D_DE_Edaphobase_F-Drei-Felder-Versuch _B-NA_P-NA;date:2004-10-14T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Drei-Felder-Versuch;B;NA;P;NA;2004-10-14-D_DE_Edaphobase_F-Drei-Felder-Versuch _B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Auengley (Code: GGa);na;5.4;;;loamy_sand;;85.5;;9.0;;;;10.78;5.8212;;20.0;;;;;;;;;
2004-11-01-D_DE_Edaphobase_F-Acker Brodowin_B-NA_P-NA;date:2004-11-01T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Acker Brodowin;B;NA;P;NA;2004-11-01-D_DE_Edaphobase_F-Acker Brodowin_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Parabraunerde (Code: LL);na;6.0;;;sandy_loam;;60.6;;26.0;;;;12.09;0.85;;20.0;;;;;;;;;
2004-11-15-D_DE_Edaphobase_F-Lindhöft 2 BDF 36 SH Acker_B-NA_P-NA;date:2004-11-15T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Lindhöft 2 BDF 36 SH Acker;B;NA;P;NA;2004-11-15-D_DE_Edaphobase_F-Lindhöft 2 BDF 36 SH Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;German KA5;Normparabraunerde (Code: LLn);na;6.1;;;loam;;;;;;;;9.1;1.0;;;;;;;;;;;
2004-11-16-D_DE_Edaphobase_F-Schlag Sandkamp Nord SG14_B-NA_P-NA;date:2004-11-16T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Schlag Sandkamp Nord SG14;B;NA;P;NA;2004-11-16-D_DE_Edaphobase_F-Schlag Sandkamp Nord SG14_B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;German KA5;Braunerde-Pseudogley (Code: BB-SS);;;;;loam;;;;;;;;;;;40.0;;;;;;;;;
2004-11-18-D_DE_Edaphobase_F-Schlag Kleinstkamp Südstreifen TD_B-NA_P-NA;date:2004-11-18T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Schlag Kleinstkamp Südstreifen TD;B;NA;P;NA;2004-11-18-D_DE_Edaphobase_F-Schlag Kleinstkamp Südstreifen TD_B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;German KA5;Bänderparabraunerde (Code: LLd);;;;;sandy_loam;;62.0;;31.0;;;;;;;40.0;;;;;;;;;
2005-09-29-D_DE_Edaphobase_F-BDF NW LÜK_B-NA_P-NA;date:2005-09-29T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;BDF NW LÜK;B;NA;P;NA;2005-09-29-D_DE_Edaphobase_F-BDF NW LÜK_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Pseudogley-Parabraunerde (Code: SS-LL);kcl;5.6;;;silt_loam;;7.0;;72.0;;;;10.0;2.2;;10.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat    _B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ecomat;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat    _B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat x field bean _B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ecomat x field bean;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat x field bean _B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat x grass-clover  _B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ecomat x grass-clover;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ecomat x grass-clover  _B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x field bean_B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ridge culture x field bean;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x field bean_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x grass-clover _B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ridge culture x grass-clover;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x grass-clover _B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x summer wheat_B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Ridge culture x summer wheat;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Ridge culture x summer wheat_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2005-10-01-M_DE_Edaphobase_T-Organic farming, Summer wheat   _B-NA_P-NA;date:2005-10-01T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;T;Organic farming, Summer wheat;B;NA;P;NA;2005-10-01-M_DE_Edaphobase_T-Organic farming, Summer wheat   _B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;German KA5;Lessivés (Code: L);;;;;silt_loam;;2.0;;81.0;;;;8.7;2.1;;20.0;;;;;;;;;
2006-10-06-D_DE_Edaphobase_F-Koppainz_B-NA_P-NA;date:2006-10-06T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Koppainz;B;NA;P;NA;2006-10-06-D_DE_Edaphobase_F-Koppainz_B-NA_P-NA_Metadata Soil;Metadata Soil;;;histosol;;;;German KA5;Normmulmniedermoor (Code: KMn);na;5.3;;;sandy_loam;;55.0;;23.0;;;;13.87;21.19;;20.0;;;;;;;;;
2006-10-11-D_DE_Edaphobase_F-Hartmannsdorfer Wiesen_B-NA_P-NA;date:2006-10-11T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Hartmannsdorfer Wiesen;B;NA;P;NA;2006-10-11-D_DE_Edaphobase_F-Hartmannsdorfer Wiesen_B-NA_P-NA_Metadata Soil;Metadata Soil;;;histosol;;;;German KA5;Humus-Nassgley (Code: GNh);na;5.2;;;loamy_sand;;87.3;;3.0;;;;12.71;2.96;;20.0;;;;;;;;;
2006-10-11-D_DE_Edaphobase_F-Thüringen BDF 5652 Acker_B-NA_P-NA;date:2006-10-11T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Thüringen BDF 5652 Acker;B;NA;P;NA;2006-10-11-D_DE_Edaphobase_F-Thüringen BDF 5652 Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Parabraunerde-Tschernosem (Code: LL-TT);na;6.1;;;silt_loam;;;;;;;;9.6;2.8;;;;;;;;;;;
2006-10-13-D_DE_Edaphobase_F-Neuendorfer Spreewiesen_B-NA_P-NA;date:2006-10-13T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Neuendorfer Spreewiesen;B;NA;P;NA;2006-10-13-D_DE_Edaphobase_F-Neuendorfer Spreewiesen_B-NA_P-NA_Metadata Soil;Metadata Soil;;;histosol;;;;German KA5;Normerdniedermoor (Code: KVn);na;4.9;;;na;;;;;;;;13.0;19.33;;20.0;;;;;;;;;
2007-04-11-D_DE_Edaphobase_F-Kirchweidach Grünland_B-NA_P-NA;date:2007-04-11T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Kirchweidach Grünland;B;NA;P;NA;2007-04-11-D_DE_Edaphobase_F-Kirchweidach Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;;;;;;;silt_loam;;;;;;;;;;;;;;;;;;;;
2007-05-03-D_DE_Edaphobase_F-Schäfergrund _B-NA_P-NA;date:2007-05-03T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Schäfergrund;B;NA;P;NA;2007-05-03-D_DE_Edaphobase_F-Schäfergrund _B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;;;na;7.4;;;na;;;;;;;;13.72;2.59;;20.0;;;;;;;;;
2007-05-16-D_DE_Edaphobase_F-Trockenweide Liepe_B-NA_P-NA;date:2007-05-16T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Trockenweide Liepe;B;NA;P;NA;2007-05-16-D_DE_Edaphobase_F-Trockenweide Liepe_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Bänderfahlerde (Code: LFd);na;6.2;;;sandy_loam;;53.0;;31.1;;;;11.79;1.74;;20.0;;;;;;;;;
2007-05-20-D_RS_Edaphobase_F-Pancevo 1_B-NA_P-NA;date:2007-05-20T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Pancevo 1;B;NA;P;NA;2007-05-20-D_RS_Edaphobase_F-Pancevo 1_B-NA_P-NA_Metadata Soil;Metadata Soil;;;phaeozem;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2007-11-21-D_DE_Edaphobase_F-Meggerdorf BDF 14 SH Grünland_B-NA_P-NA;date:2007-11-21T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Meggerdorf BDF 14 SH Grünland;B;NA;P;NA;2007-11-21-D_DE_Edaphobase_F-Meggerdorf BDF 14 SH Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;histosol;;;;German KA5;Normniedermoor (Code: HNn);cacl2;4.9;;;na;;;;;;;;11.2;;;;;;;;;;;;
2007-11-22-D_DE_Edaphobase_F-Altendeich/Neuendorf BDF 30 SH Grünland_B-NA_P-NA;date:2007-11-22T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Altendeich/Neuendorf BDF 30 SH Grünland;B;NA;P;NA;2007-11-22-D_DE_Edaphobase_F-Altendeich/Neuendorf BDF 30 SH Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;German KA5;Flusskleimarsch (Code: MNf);na;5.5;;;clay;;;;;;;;10.0;5.3;;;;;;;;;;;
2007-12-05-D_DE_Edaphobase_F-Lehmsiek BDF 11 SH Grünland/Acker_B-NA_P-NA;date:2007-12-05T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Lehmsiek BDF 11 SH Grünland/Acker;B;NA;P;NA;2007-12-05-D_DE_Edaphobase_F-Lehmsiek BDF 11 SH Grünland/Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;histosol;;;;German KA5;Normpseudogley (Code: SSn);na;5.2;;;loam;;;;;;;;15.5;3.4;;;;;;;;;;;
2007-12-06-D_DE_Edaphobase_F-Groß Offenseth-Aspern BDF 28 SH Grünland_B-NA_P-NA;date:2007-12-06T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Groß Offenseth-Aspern BDF 28 SH Grünland;B;NA;P;NA;2007-12-06-D_DE_Edaphobase_F-Groß Offenseth-Aspern BDF 28 SH Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;podzol;;;;German KA5;Normpseudogley (Code: SSn);na;5.1;;;sand;;;;;;;;9.6;2.7;;;;;;;;;;;
2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-1_B-NA_P-NA;date:2008-07-07T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Javor, Temska 28-1;B;NA;P;NA;2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-1_B-NA_P-NA_Metadata Soil;Metadata Soil;;;leptosol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-2_B-NA_P-NA;date:2008-07-07T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Javor, Temska 28-2;B;NA;P;NA;2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-2_B-NA_P-NA_Metadata Soil;Metadata Soil;;;leptosol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-3_B-NA_P-NA;date:2008-07-07T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Javor, Temska 28-3;B;NA;P;NA;2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-3_B-NA_P-NA_Metadata Soil;Metadata Soil;;;leptosol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-4_B-NA_P-NA;date:2008-07-07T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Javor, Temska 28-4;B;NA;P;NA;2008-07-07-D_RS_Edaphobase_F-Javor, Temska 28-4_B-NA_P-NA_Metadata Soil;Metadata Soil;;;leptosol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-07-08-D_RS_Edaphobase_F-Temska_B-NA_P-NA;date:2008-07-08T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Temska;B;NA;P;NA;2008-07-08-D_RS_Edaphobase_F-Temska_B-NA_P-NA_Metadata Soil;Metadata Soil;;;leptosol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2008-11-05-M_DE_Edaphobase_F-Homberg _B-NA_P-NA;date:2008-11-05T00:00:00:yyyy-MM-dd;M;DE;edaphobase;;F;Homberg;B;NA;P;NA;2008-11-05-M_DE_Edaphobase_F-Homberg _B-NA_P-NA_Metadata Soil;Metadata Soil;;;luvisol;;;;;;na;5.6;;;silt_loam;;;;;;;;9.8;2.6;;20.0;;;;;;;;;
2008-11-11-D_DE_Edaphobase_F-Schöllkrippen Grünland ökologisch_B-NA_P-NA;date:2008-11-11T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Schöllkrippen Grünland ökologisch;B;NA;P;NA;2008-11-11-D_DE_Edaphobase_F-Schöllkrippen Grünland ökologisch_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;;;;;;;loam;;;;;;;;;;;;;;;;;;;;
2009-01-01-NA_DE_Edaphobase_F-Kenner Flur Cereals_B-NA_P-NA;date:2009-01-01T00:00:00:yyyy-MM-dd;NA;DE;edaphobase;;F;Kenner Flur Cereals;B;NA;P;NA;2009-01-01-NA_DE_Edaphobase_F-Kenner Flur Cereals_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;German KA5;Semiterrestrische Böden (Grundwasserböden);cacl2;6.8;;;loam;;63.5;;32.5;;;;;1.78;;20.0;;;;;;;;;
2009-01-01-NA_DE_Edaphobase_F-Kenner Flur fallow_B-NA_P-NA;date:2009-01-01T00:00:00:yyyy-MM-dd;NA;DE;edaphobase;;F;Kenner Flur fallow;B;NA;P;NA;2009-01-01-NA_DE_Edaphobase_F-Kenner Flur fallow_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;German KA5;Semiterrestrische Böden (Grundwasserböden);cacl2;5.52;;;loam;;45.3;;37.5;;;;;1.75;;20.0;;;;;;;;;
2009-04-06-D_DE_Edaphobase_F-Iden BDF 18 Grünland_B-NA_P-NA;date:2009-04-06T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Iden BDF 18 Grünland;B;NA;P;NA;2009-04-06-D_DE_Edaphobase_F-Iden BDF 18 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Auengley (Code: GGa);;;;;clay;;;;;;;;;;;;;;;;;;;;
2009-04-07-D_RS_Edaphobase_F-Preseka near Sremska Mitrovica_B-NA_P-NA;date:2009-04-07T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Preseka near Sremska Mitrovica;B;NA;P;NA;2009-04-07-D_RS_Edaphobase_F-Preseka near Sremska Mitrovica_B-NA_P-NA_Metadata Soil;Metadata Soil;;;fluvisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2009-04-27-D_DE_Edaphobase_F-Mannhausen BDF 26.2 Grünland_B-NA_P-NA;date:2009-04-27T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Mannhausen BDF 26.2 Grünland;B;NA;P;NA;2009-04-27-D_DE_Edaphobase_F-Mannhausen BDF 26.2 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Niedermoor (Code: HN);;;;;loam;;;;;;;;;;;;;;;;;;;;
2009-07-08-D_RS_Edaphobase_F-Drenova greda_B-NA_P-NA;date:2009-07-08T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Drenova greda;B;NA;P;NA;2009-07-08-D_RS_Edaphobase_F-Drenova greda_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2009-09-23-D_DE_Edaphobase_F-Biere BDF 30 Acker_B-NA_P-NA;date:2009-09-23T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Biere BDF 30 Acker;B;NA;P;NA;2009-09-23-D_DE_Edaphobase_F-Biere BDF 30 Acker_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Normtschernosem (Code: TTn);;;;;na;;;;;;;;;;;;;;;;;;;;
2009-09-28-D_DE_Edaphobase_F-Kleinleinungen BDF 61 Grünland_B-NA_P-NA;date:2009-09-28T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Kleinleinungen BDF 61 Grünland;B;NA;P;NA;2009-09-28-D_DE_Edaphobase_F-Kleinleinungen BDF 61 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Parabraunerde (Code: LL);;;;;na;;;;;;;;;;;;;;;;;;;;
2009-10-26-D_DE_Edaphobase_F-Gohre BDF 03 Grünland_B-NA_P-NA;date:2009-10-26T00:00:00:yyyy-MM-dd;D;DE;edaphobase;;F;Gohre BDF 03 Grünland;B;NA;P;NA;2009-10-26-D_DE_Edaphobase_F-Gohre BDF 03 Grünland_B-NA_P-NA_Metadata Soil;Metadata Soil;;;na;;;;German KA5;Humusgley (Code: GGh);;;;;loam;;;;;;;;;;;;;;;;;;;;
2010-03-09-D_RS_Edaphobase_F-Martinci_B-NA_P-NA;date:2010-03-09T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Martinci;B;NA;P;NA;2010-03-09-D_RS_Edaphobase_F-Martinci_B-NA_P-NA_Metadata Soil;Metadata Soil;;;phaeozem;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
2010-04-06-D_RS_Edaphobase_F-Hrtkovci 1_B-NA_P-NA;date:2010-04-06T00:00:00:yyyy-MM-dd;D;RS;edaphobase;;F;Hrtkovci 1;B;NA;P;NA;2010-04-06-D_RS_Edaphobase_F-Hrtkovci 1_B-NA_P-NA_Metadata Soil;Metadata Soil;;;cambisol;;;;;;;;;;na;;;;;;;;;;;;;;;;;;;;
